topic,date,count
ulcerative-colitis-questions,2013-09,2
ulcerative-colitis-questions,2013-10,4
ulcer-questions,2010-07,2
ulcer-questions,2012-11,10
ulcer-questions,2012-12,9
ulcer-questions,2013-01,4
ulcer-questions,2013-04,4
ulcer-questions,2013-07,4
ulcer-questions,2013-08,6
ulcer-questions,2013-10,4
ulcer-questions,2013-11,5
ulcer-questions,2013-12,2
ulcer-questions,2014-01,2
ulcer-questions,2014-02,4
ulcer-questions,2014-03,5
ulcer-questions,2014-04,2
ulcer-questions,2014-05,4
ulcer-questions,2014-06,2
ulcer-questions,2014-07,6
ulcer-questions,2014-08,2
ulcer-questions,2014-12,2
ultrasonography-questions,2014-10,2
ultrasound-questions,2010-06,2
ultrasound-questions,2012-10,33
ultrasound-questions,2012-11,9
ultrasound-questions,2012-12,11
ultrasound-questions,2013-01,8
ultrasound-questions,2013-02,8
ultrasound-questions,2013-03,6
ultrasound-questions,2013-04,5
ultrasound-questions,2013-05,6
ultrasound-questions,2013-07,6
ultrasound-questions,2013-08,11
ultrasound-questions,2013-10,5
ultrasound-questions,2013-11,4
ultrasound-questions,2013-12,10
ultrasound-questions,2014-01,4
ultrasound-questions,2014-02,4
ultrasound-questions,2014-04,4
ultrasound-questions,2014-05,10
ultrasound-questions,2014-06,5
ultrasound-questions,2014-07,7
ultrasound-questions,2014-09,6
ultrasound-questions,2014-10,4
ultrasound-questions,2014-11,6
underactive-thyroid-questions,2014-02,2
undescended-testicle-questions,2013-06,2
undescended-testicle-questions,2013-10,2
undescended-testicle-questions,2014-01,2
undescended-testicle-questions,2014-03,2
urea-questions,2014-03,2
urethral-stricture-questions,2014-06,2
urethra-questions,2010-09,2
urethra-questions,2012-10,16
urethra-questions,2012-12,4
urethra-questions,2013-01,7
urethra-questions,2013-02,3
urethra-questions,2013-04,2
urethra-questions,2013-05,2
urethra-questions,2013-06,4
urethra-questions,2013-07,3
urethra-questions,2013-08,10
urethra-questions,2013-10,2
urethra-questions,2013-11,2
urethra-questions,2013-12,5
urethra-questions,2014-01,5
urethra-questions,2014-02,2
urethra-questions,2014-03,6
urethra-questions,2014-04,4
urethra-questions,2014-05,2
urethra-questions,2014-07,2
urethra-questions,2014-08,2
urethra-questions,2014-11,4
urethritis-questions,2013-10,2
urethritis-questions,2013-12,2
uric-acid-questions,2013-08,2
uric-acid-questions,2013-11,2
urinalysis-questions,2012-10,2
urinalysis-questions,2012-11,6
urinalysis-questions,2013-01,2
urinalysis-questions,2013-04,2
urinalysis-questions,2013-09,4
urinalysis-questions,2013-10,4
urinalysis-questions,2013-11,6
urinalysis-questions,2013-12,4
urinalysis-questions,2014-07,2
urinalysis-questions,2014-11,2
urinary-incontinence-questions,2010-08,6
urinary-incontinence-questions,2014-05,5
urinary-tract-infection-questions,2010-08,2
urinary-tract-infection-questions,2010-11,2
urinary-tract-infection-questions,2012-10,6
urinary-tract-infection-questions,2012-11,2
urinary-tract-infection-questions,2012-12,2
urinary-tract-infection-questions,2013-01,4
urinary-tract-infection-questions,2013-02,3
urinary-tract-infection-questions,2013-04,2
urinary-tract-infection-questions,2013-06,2
urinary-tract-infection-questions,2013-08,2
urinary-tract-infection-questions,2013-09,2
urinary-tract-infection-questions,2013-10,8
urinary-tract-infection-questions,2013-11,2
urinary-tract-infection-questions,2014-02,4
urinary-tract-infection-questions,2014-03,4
urinary-tract-infection-questions,2014-04,6
urinary-tract-infection-questions,2014-05,7
urinary-tract-infection-questions,2014-07,3
urinary-tract-infection-questions,2014-08,2
urinary-tract-infection-questions,2014-10,4
urinary-tract-infection-questions,2014-11,2
urinary-tract-questions,2013-11,2
urinary-tract-questions,2014-04,2
urinary-tract-questions,2014-09,3
urination-questions,2010-08,4
urination-questions,2010-09,2
urination-questions,2012-10,26
urination-questions,2012-11,41
urination-questions,2012-12,22
urination-questions,2013-01,24
urination-questions,2013-02,22
urination-questions,2013-03,15
urination-questions,2013-04,17
urination-questions,2013-05,15
urination-questions,2013-06,6
urination-questions,2013-07,13
urination-questions,2013-08,19
urination-questions,2013-09,17
urination-questions,2013-10,10
urination-questions,2013-11,22
urination-questions,2013-12,8
urination-questions,2014-01,16
urination-questions,2014-02,14
urination-questions,2014-03,25
urination-questions,2014-04,23
urination-questions,2014-05,23
urination-questions,2014-06,8
urination-questions,2014-07,6
urination-questions,2014-08,13
urination-questions,2014-09,13
urination-questions,2014-10,15
urination-questions,2014-11,18
urodynamic-test-questions,2014-09,2
urostomy-questions,2013-06,2
utah-questions,2013-08,4
uterine-cancer-questions,2012-11,2
uterine-cancer-questions,2012-12,2
uterine-cancer-questions,2013-05,2
uterine-cancer-questions,2013-10,2
uterine-cancer-questions,2014-04,2
uterine-cancer-questions,2014-09,2
uterine-fibroid-questions,2013-05,2
uterine-fibroid-questions,2014-01,2
uterine-fibroid-questions,2014-05,2
uterine-fibroids-questions,2014-10,2
uterine-prolapse-questions,2014-08,3
uterus-questions,2010-06,3
uterus-questions,2012-10,6
uterus-questions,2012-11,14
uterus-questions,2012-12,10
uterus-questions,2013-01,6
uterus-questions,2013-03,5
uterus-questions,2013-04,5
uterus-questions,2013-05,7
uterus-questions,2013-06,6
uterus-questions,2013-07,16
uterus-questions,2013-08,13
uterus-questions,2013-09,9
uterus-questions,2013-11,2
uterus-questions,2013-12,2
uterus-questions,2014-01,6
uterus-questions,2014-02,6
uterus-questions,2014-03,6
uterus-questions,2014-04,15
uterus-questions,2014-05,7
uterus-questions,2014-06,2
uterus-questions,2014-07,6
uterus-questions,2014-08,14
uterus-questions,2014-09,4
uterus-questions,2014-10,6
uterus-questions,2014-11,2
uterus-questions,2014-12,4
vaccination-questions,2010-07,2
vaccination-questions,2012-10,10
vaccination-questions,2012-11,7
vaccination-questions,2013-01,2
vaccination-questions,2013-02,4
vaccination-questions,2013-03,6
vaccination-questions,2013-06,2
vaccination-questions,2013-08,4
vaccination-questions,2013-09,6
vaccination-questions,2013-10,2
vaccination-questions,2013-11,2
vaccination-questions,2013-12,6
vaccination-questions,2014-01,6
vaccination-questions,2014-02,2
vaccination-questions,2014-03,4
vaccination-questions,2014-04,3
vaccination-questions,2014-07,8
vaccination-questions,2014-08,4
vaccines-questions,2010-07,4
vaccines-questions,2010-08,2
vaccines-questions,2012-10,6
vaccines-questions,2012-12,2
vaccines-questions,2013-01,2
vaccines-questions,2013-03,2
vaccines-questions,2013-10,4
vaccines-questions,2013-11,2
vaccines-questions,2014-01,2
vaccines-questions,2014-02,4
vaccines-questions,2014-06,6
vaccines-questions,2014-10,2
vaginal-discharge-questions,2012-10,6
vaginal-discharge-questions,2012-11,4
vaginal-discharge-questions,2012-12,7
vaginal-discharge-questions,2013-01,4
vaginal-discharge-questions,2013-02,2
vaginal-discharge-questions,2013-08,2
vaginal-discharge-questions,2013-09,6
vaginal-discharge-questions,2013-11,2
vaginal-discharge-questions,2013-12,6
vaginal-discharge-questions,2014-01,6
vaginal-discharge-questions,2014-02,8
vaginal-discharge-questions,2014-03,2
vaginal-discharge-questions,2014-04,4
vaginal-discharge-questions,2014-05,4
vaginal-discharge-questions,2014-06,6
vaginal-discharge-questions,2014-07,7
vaginal-discharge-questions,2014-08,5
vaginal-discharge-questions,2014-09,4
vaginal-discharge-questions,2014-10,2
vaginal-hysterectomy-questions,2013-07,2
vaginal-hysterectomy-questions,2013-11,4
vaginal-hysterectomy-questions,2014-05,3
vaginal-yeast-infection-questions,2012-11,2
vaginal-yeast-infection-questions,2013-06,2
vaginal-yeast-infection-questions,2013-08,2
vaginal-yeast-infection-questions,2013-10,2
vaginal-yeast-infection-questions,2013-11,2
vaginal-yeast-infection-questions,2014-01,4
vaginal-yeast-infection-questions,2014-03,2
vaginal-yeast-infection-questions,2014-06,2
vaginal-yeast-infection-questions,2014-07,3
vaginal-yeast-infection-questions,2014-08,3
vaginal-yeast-infection-questions,2014-09,2
vaginal-yeast-infection-questions,2014-10,2
vaginal-yeast-infection-questions,2014-11,2
vaginal-yeast-infection-questions,2014-12,2
vagina-questions,2010-06,7
vagina-questions,2010-07,2
vagina-questions,2010-08,2
vagina-questions,2012-10,57
vagina-questions,2012-11,68
vagina-questions,2012-12,53
vagina-questions,2013-01,42
vagina-questions,2013-02,37
vagina-questions,2013-03,30
vagina-questions,2013-04,21
vagina-questions,2013-05,25
vagina-questions,2013-06,32
vagina-questions,2013-07,53
vagina-questions,2013-08,24
vagina-questions,2013-09,50
vagina-questions,2013-10,44
vagina-questions,2013-11,36
vagina-questions,2013-12,34
vagina-questions,2014-01,61
vagina-questions,2014-02,21
vagina-questions,2014-03,48
vagina-questions,2014-04,18
vagina-questions,2014-05,47
vagina-questions,2014-06,48
vagina-questions,2014-07,47
vagina-questions,2014-08,39
vagina-questions,2014-09,36
vagina-questions,2014-10,28
vagina-questions,2014-11,38
vagina-questions,2014-12,7
vaginismus-questions,2013-08,2
vaginitis-questions,2013-12,2
vaginitis-questions,2014-03,8
vaginitis-questions,2014-04,3
vaginitis-questions,2014-06,2
valley-fever-questions,2013-05,2
varicocele-questions,2013-07,2
varicocele-questions,2013-08,2
varicocele-questions,2014-07,2
varicocele-questions,2014-08,2
varicocele-questions,2014-12,2
varicose-vein-questions,2012-10,2
varicose-vein-questions,2012-11,2
varicose-vein-questions,2012-12,4
varicose-vein-questions,2013-05,2
varicose-vein-questions,2013-10,2
varicose-vein-questions,2014-03,3
varicose-vein-questions,2014-08,5
vascular-dementia-questions,2010-07,3
vascular-dementia-questions,2014-04,3
vascular-ring-questions,2013-11,2
vasculitis-questions,2013-08,2
vasculitis-questions,2014-08,2
vasectomy-questions,2010-07,2
vasectomy-questions,2012-10,2
vasectomy-questions,2013-02,6
vasectomy-questions,2013-03,2
vasectomy-questions,2013-06,4
vasectomy-questions,2013-07,4
vasectomy-questions,2013-08,4
vasectomy-questions,2013-09,2
vasectomy-questions,2013-10,2
vasectomy-questions,2013-11,6
vasectomy-questions,2013-12,4
vasectomy-questions,2014-01,4
vasectomy-questions,2014-02,2
vasectomy-questions,2014-04,1
vasectomy-questions,2014-05,3
vasectomy-questions,2014-06,6
vasectomy-questions,2014-07,4
vasectomy-questions,2014-09,2
vasectomy-questions,2014-12,3
vasovagal-episode-questions,2013-03,2
vegetable-questions,2010-08,2
vegetable-questions,2010-11,2
vegetable-questions,2012-10,6
vegetable-questions,2012-11,2
vegetable-questions,2012-12,4
vegetable-questions,2013-01,2
vegetable-questions,2013-02,4
vegetable-questions,2013-03,5
vegetable-questions,2013-04,4
vegetable-questions,2013-06,2
vegetable-questions,2013-07,2
vegetable-questions,2013-08,2
vegetable-questions,2013-09,6
vegetable-questions,2013-10,2
vegetable-questions,2013-11,2
vegetable-questions,2013-12,6
vegetable-questions,2014-01,2
vegetable-questions,2014-02,2
vegetable-questions,2014-04,2
vegetable-questions,2014-05,2
vegetable-questions,2014-07,2
vegetable-questions,2014-10,2
vegetable-questions,2014-11,2
vein-questions,2010-09,2
vein-questions,2012-10,12
vein-questions,2012-11,10
vein-questions,2012-12,8
vein-questions,2013-01,2
vein-questions,2013-02,10
vein-questions,2013-04,2
vein-questions,2013-07,2
vein-questions,2013-08,4
vein-questions,2013-09,5
vein-questions,2013-11,8
vein-questions,2013-12,4
vein-questions,2014-01,4
vein-questions,2014-02,9
vein-questions,2014-04,6
vein-questions,2014-05,2
vein-questions,2014-06,4
vein-questions,2014-07,8
vein-questions,2014-08,7
vein-questions,2014-09,4
vein-questions,2014-10,3
vein-questions,2014-11,2
vein-questions,2014-12,2
venous-insufficiency-questions,2014-10,2
ventricle-questions,2013-08,2
ventricle-questions,2013-09,2
ventricular-tachycardia-questions,2014-11,2
vertebra-questions,2012-10,2
vertebra-questions,2012-11,2
vertebra-questions,2012-12,3
vertebra-questions,2013-03,2
vertebra-questions,2013-10,2
vertebra-questions,2014-06,2
vertigo-questions,2012-10,2
vertigo-questions,2012-11,4
vertigo-questions,2012-12,10
vertigo-questions,2013-01,8
vertigo-questions,2013-03,2
vertigo-questions,2013-06,6
vertigo-questions,2013-07,3
vertigo-questions,2013-08,6
vertigo-questions,2013-09,6
vertigo-questions,2013-12,2
vertigo-questions,2014-01,4
vertigo-questions,2014-02,8
vertigo-questions,2014-03,6
vertigo-questions,2014-04,2
vertigo-questions,2014-05,2
vertigo-questions,2014-06,2
vertigo-questions,2014-08,3
vertigo-questions,2014-10,2
vertigo-questions,2014-11,2
vinegar-questions,2012-11,6
vinegar-questions,2012-12,2
vinegar-questions,2013-01,2
vinegar-questions,2013-02,2
vinegar-questions,2013-03,3
vinegar-questions,2013-04,2
vinegar-questions,2013-07,8
vinegar-questions,2013-08,6
vinegar-questions,2013-09,2
vinegar-questions,2013-10,6
vinegar-questions,2013-11,2
vinegar-questions,2014-01,3
vinegar-questions,2014-03,4
vinegar-questions,2014-04,2
vinegar-questions,2014-06,5
vinegar-questions,2014-07,2
vinegar-questions,2014-09,7
vinegar-questions,2014-10,2
vinegar-questions,2014-12,2
viral-pneumonia-questions,2012-10,2
viral-pneumonia-questions,2013-09,2
viral-pneumonia-questions,2014-03,2
virginia-questions,2013-09,2
virginia-questions,2014-11,2
virus-questions,2010-08,2
virus-questions,2012-10,29
virus-questions,2012-11,32
virus-questions,2012-12,6
virus-questions,2013-01,4
virus-questions,2013-02,9
virus-questions,2013-03,2
virus-questions,2013-04,3
virus-questions,2013-05,3
virus-questions,2013-07,4
virus-questions,2013-08,4
virus-questions,2013-09,15
virus-questions,2013-10,19
virus-questions,2013-11,12
virus-questions,2013-12,10
virus-questions,2014-01,22
virus-questions,2014-02,6
virus-questions,2014-03,20
virus-questions,2014-04,4
virus-questions,2014-05,8
virus-questions,2014-06,2
virus-questions,2014-07,6
virus-questions,2014-08,9
virus-questions,2014-09,7
virus-questions,2014-10,12
virus-questions,2014-11,6
vision-problems-questions,2012-11,2
vision-questions,2010-06,6
vision-questions,2010-07,6
vision-questions,2010-08,5
vision-questions,2010-09,2
vision-questions,2012-10,136
vision-questions,2012-11,97
vision-questions,2012-12,136
vision-questions,2013-01,55
vision-questions,2013-02,81
vision-questions,2013-03,77
vision-questions,2013-04,44
vision-questions,2013-05,47
vision-questions,2013-06,53
vision-questions,2013-07,45
vision-questions,2013-08,67
vision-questions,2013-09,64
vision-questions,2013-10,64
vision-questions,2013-11,61
vision-questions,2013-12,60
vision-questions,2014-01,91
vision-questions,2014-02,75
vision-questions,2014-03,70
vision-questions,2014-04,77
vision-questions,2014-05,49
vision-questions,2014-06,44
vision-questions,2014-07,78
vision-questions,2014-08,69
vision-questions,2014-09,67
vision-questions,2014-10,51
vision-questions,2014-11,54
vision-questions,2014-12,10
vitamin-a-questions,2012-10,6
vitamin-c-questions,2012-12,2
vitamin-c-questions,2013-12,2
vitamin-c-questions,2014-02,4
vitamin-c-questions,2014-07,2
vitamin-d-deficiency-questions,2012-11,4
vitamin-d-deficiency-questions,2013-06,4
vitamin-d-deficiency-questions,2013-07,2
vitamin-d-deficiency-questions,2014-01,2
vitamin-d-deficiency-questions,2014-02,2
vitamin-d-questions,2010-06,4
vitamin-d-questions,2010-07,3
vitamin-d-questions,2010-08,2
vitamin-d-questions,2012-10,3
vitamin-d-questions,2012-11,4
vitamin-d-questions,2012-12,3
vitamin-d-questions,2013-02,2
vitamin-d-questions,2013-08,4
vitamin-d-questions,2013-10,4
vitamin-d-questions,2013-11,2
vitamin-d-questions,2013-12,2
vitamin-d-questions,2014-01,2
vitamin-d-questions,2014-02,4
vitamin-d-questions,2014-03,2
vitamin-d-questions,2014-05,2
vitamin-d-questions,2014-06,2
vitamin-d-questions,2014-07,4
vitamin-d-questions,2014-08,3
vitamin-d-questions,2014-11,5
vitamin-d-questions,2014-12,2
vitamin-e-questions,2012-11,2
vitamin-e-questions,2012-12,2
vitamin-e-questions,2013-01,3
vitamin-e-questions,2013-02,2
vitamin-e-questions,2013-04,3
vitamin-e-questions,2013-12,3
vitamin-e-questions,2014-02,2
vitamin-k-questions,2010-06,2
vitamin-k-questions,2012-12,4
vitamin-k-questions,2013-02,4
vitamin-k-questions,2013-12,2
vitamin-k-questions,2014-04,2
vitamin-questions,2010-08,8
vitamin-questions,2012-10,28
vitamin-questions,2012-11,11
vitamin-questions,2012-12,7
vitamin-questions,2013-01,7
vitamin-questions,2013-02,9
vitamin-questions,2013-03,9
vitamin-questions,2013-04,2
vitamin-questions,2013-05,2
vitamin-questions,2013-06,6
vitamin-questions,2013-07,16
vitamin-questions,2013-08,11
vitamin-questions,2013-09,8
vitamin-questions,2013-10,9
vitamin-questions,2013-11,8
vitamin-questions,2013-12,22
vitamin-questions,2014-01,14
vitamin-questions,2014-02,18
vitamin-questions,2014-03,8
vitamin-questions,2014-04,12
vitamin-questions,2014-06,10
vitamin-questions,2014-07,9
vitamin-questions,2014-08,4
vitamin-questions,2014-09,9
vitamin-questions,2014-10,8
vitamin-questions,2014-11,4
vitamin-questions,2014-12,2
vitiligo-questions,2010-11,27
vitiligo-questions,2013-07,5
vocal-cord-questions,2010-06,2
vocal-cord-questions,2014-01,2
vocal-cord-questions,2014-10,2
vomiting-blood-questions,2014-03,2
vomit-questions,2010-08,2
vomit-questions,2012-10,21
vomit-questions,2012-11,24
vomit-questions,2012-12,33
vomit-questions,2013-01,10
vomit-questions,2013-02,21
vomit-questions,2013-03,11
vomit-questions,2013-04,14
vomit-questions,2013-05,14
vomit-questions,2013-06,18
vomit-questions,2013-07,16
vomit-questions,2013-08,19
vomit-questions,2013-09,2
vomit-questions,2013-10,10
vomit-questions,2013-11,15
